RUN	aswes1b.downloadRoutes30	downloadroutes30	1588530943032	 	3.3.1
REQUEST	17		request_239	1588531316019	1588531319047	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 404
REQUEST	16		request_243	1588531315460	1588531319569	OK	 
REQUEST	15		request_251	1588531315702	1588531319705	OK	 
REQUEST	14		request_270	1588531314461	1588531319980	OK	 
REQUEST	16		request_245	1588531316017	1588531319991	OK	 
REQUEST	14		request_274	1588531316217	1588531320010	OK	 
REQUEST	13		request_243	1588531316035	1588531320297	OK	 
REQUEST	13		request_245	1588531316184	1588531320364	OK	 
REQUEST	16		request_244	1588531316011	1588531320608	OK	 
REQUEST	13		request_247	1588531316537	1588531320943	OK	 
REQUEST	14		request_280	1588531320010	1588531320951	OK	 
REQUEST	14		request_279	1588531319980	1588531320958	OK	 
REQUEST	13		request_244	1588531316179	1588531320986	OK	 
REQUEST	13		request_246	1588531316366	1588531321081	OK	 
REQUEST	17		request_243	1588531316374	1588531321096	OK	 
REQUEST	17		request_244	1588531316779	1588531321656	OK	 
REQUEST	17		request_245	1588531316943	1588531321801	OK	 
REQUEST	5		request_251	1588531317208	1588531321807	OK	 
REQUEST	5		request_249	1588531316958	1588531321817	OK	 
REQUEST	14		request_275	1588531316785	1588531321968	OK	 
REQUEST	17		request_246	1588531316955	1588531322066	OK	 
REQUEST	5		request_250	1588531317045	1588531322175	OK	 
REQUEST	15		request_254	1588531317370	1588531322547	OK	 
REQUEST	17		request_247	1588531317450	1588531322560	OK	 
REQUEST	15		request_253	1588531317369	1588531322632	OK	 
REQUEST	14		request_283	1588531321968	1588531322726	OK	 
REQUEST	15		request_252	1588531316193	1588531322831	OK	 
REQUEST	16		request_246	1588531317556	1588531322991	OK	 
REQUEST	16		request_247	1588531318064	1588531323236	OK	 
REQUEST	16		request_248	1588531318304	1588531323397	OK	 
REQUEST	13		request_248	1588531318297	1588531323405	OK	 
REQUEST	14		request_276	1588531318402	1588531323412	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 404
REQUEST	15		request_255	1588531318547	1588531323464	OK	 
REQUEST	14		request_284	1588531322727	1588531323471	OK	 
REQUEST	5		request_254	1588531318896	1588531323909	OK	 
REQUEST	14		request_278	1588531319046	1588531324066	OK	 
REQUEST	5		request_253	1588531318636	1588531324072	OK	 
REQUEST	14		request_285	1588531323413	1588531324097	OK	 
REQUEST	17		request_248	1588531319047	1588531324383	OK	 
REQUEST	14		request_277	1588531319031	1588531324711	OK	 
REQUEST	16		request_249	1588531319570	1588531324717	OK	 
REQUEST	5		request_252	1588531318547	1588531324793	OK	 
REQUEST	15		request_256	1588531319705	1588531324813	OK	 
REQUEST	13		request_249	1588531320298	1588531325323	OK	 
REQUEST	16		request_250	1588531319991	1588531325467	OK	 
REQUEST	16		request_251	1588531320609	1588531325480	OK	 
REQUEST	14		request_282	1588531320958	1588531325520	OK	 
REQUEST	14		request_289	1588531324711	1588531325603	OK	 
REQUEST	13		request_250	1588531320365	1588531325697	OK	 
REQUEST	13		request_251	1588531320943	1588531325856	OK	 
REQUEST	17		request_249	1588531321097	1588531326167	OK	 
REQUEST	13		request_253	1588531321082	1588531326281	OK	 
REQUEST	14		request_281	1588531320951	1588531326787	OK	 
REQUEST	17		request_251	1588531321802	1588531326791	OK	 
REQUEST	5		request_255	1588531321807	1588531326794	OK	 
REQUEST	5		request_256	1588531321818	1588531326802	OK	 
REQUEST	17		request_250	1588531321657	1588531326908	OK	 
REQUEST	5		request_257	1588531322175	1588531326999	OK	 
REQUEST	15		request_257	1588531322548	1588531327584	OK	 
REQUEST	15		request_258	1588531322633	1588531327590	OK	 
REQUEST	14		request_292	1588531326788	1588531327597	OK	 
REQUEST	13		request_252	1588531320986	1588531327844	OK	 
REQUEST	17		request_253	1588531322560	1588531327869	OK	 
REQUEST	15		request_259	1588531322832	1588531327905	OK	 
REQUEST	14		request_286	1588531323471	1588531328185	OK	 
REQUEST	16		request_254	1588531323397	1588531328619	OK	 
REQUEST	15		request_260	1588531323465	1588531328625	OK	 
REQUEST	13		request_254	1588531323406	1588531328633	OK	 
REQUEST	16		request_253	1588531323236	1588531328675	OK	 
REQUEST	17		request_252	1588531322066	1588531328753	OK	 
REQUEST	14		request_288	1588531324097	1588531328879	OK	 
REQUEST	14		request_287	1588531324066	1588531328880	OK	 
REQUEST	5		request_258	1588531323909	1588531328984	OK	 
REQUEST	16		request_252	1588531322991	1588531329196	OK	 
REQUEST	17		request_254	1588531324384	1588531329198	OK	 
REQUEST	15		request_203	1588531269581	1588531329582	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to aswes1b.solid.community/165.227.231.225:443 after 60000 ms
REQUEST	16		request_255	1588531324718	1588531329962	OK	 
REQUEST	5		request_260	1588531324794	1588531329962	OK	 
REQUEST	15		request_261	1588531324813	1588531329973	OK	 
REQUEST	5		request_259	1588531324073	1588531329994	OK	 
REQUEST	13		request_255	1588531325323	1588531330199	OK	 
REQUEST	16		request_256	1588531325467	1588531330576	OK	 
REQUEST	14		request_291	1588531325603	1588531330605	OK	 
REQUEST	16		request_257	1588531325480	1588531331025	OK	 
REQUEST	13		request_256	1588531325697	1588531331201	OK	 
REQUEST	14		request_290	1588531325520	1588531331206	OK	 
REQUEST	13		request_257	1588531325856	1588531331219	OK	 
REQUEST	13		request_258	1588531326281	1588531331407	OK	 
REQUEST	17		request_255	1588531326167	1588531331417	OK	 
REQUEST	17		request_256	1588531326791	1588531331851	OK	 
REQUEST	14		request_297	1588531330605	1588531332025	OK	 
REQUEST	5		request_261	1588531326795	1588531332035	OK	 
REQUEST	17		request_257	1588531326909	1588531332246	OK	 
REQUEST	5		request_263	1588531326999	1588531332438	OK	 
REQUEST	15		request_263	1588531327590	1588531332654	OK	 
REQUEST	14		request_293	1588531327597	1588531333061	OK	 
REQUEST	13		request_259	1588531327845	1588531333309	OK	 
REQUEST	17		request_258	1588531327870	1588531333483	OK	 
REQUEST	15		request_264	1588531327905	1588531333493	OK	 
REQUEST	14		request_294	1588531328185	1588531333681	OK	 
REQUEST	16		request_258	1588531328620	1588531334334	OK	 
REQUEST	13		request_260	1588531328633	1588531334502	OK	 
REQUEST	15		request_265	1588531328626	1588531334512	OK	 
REQUEST	16		request_259	1588531328676	1588531334524	OK	 
REQUEST	17		request_259	1588531328753	1588531334539	OK	 
REQUEST	5		request_262	1588531326802	1588531334909	OK	 
REQUEST	14		request_295	1588531328880	1588531334927	OK	 
REQUEST	14		request_296	1588531328881	1588531334937	OK	 
REQUEST	5		request_264	1588531328985	1588531334956	OK	 
REQUEST	15		request_262	1588531327584	1588531335117	OK	 
REQUEST	16		request_260	1588531329196	1588531335176	OK	 
REQUEST	17		request_260	1588531329198	1588531335188	OK	 
REQUEST	16		request_261	1588531329962	1588531335311	OK	 
REQUEST	5		request_265	1588531329962	1588531335322	OK	 
REQUEST	15		request_267	1588531329974	1588531335325	OK	 
REQUEST	5		request_266	1588531329995	1588531335342	OK	 
REQUEST	13		request_261	1588531330199	1588531335347	OK	 
REQUEST	15		request_272	1588531335325	1588531335857	OK	 
REQUEST	16		request_263	1588531331025	1588531335870	OK	 
REQUEST	14		request_298	1588531331207	1588531335873	OK	 
REQUEST	5		request_273	1588531335342	1588531336296	OK	 
REQUEST	5		request_272	1588531335323	1588531336299	OK	 
REQUEST	16		request_262	1588531330577	1588531336546	OK	 
REQUEST	14		request_299	1588531332025	1588531336555	OK	 
REQUEST	13		request_264	1588531331407	1588531336571	OK	 
REQUEST	5		request_267	1588531332035	1588531336596	OK	 
REQUEST	15		request_273	1588531335858	1588531336620	OK	 
REQUEST	13		request_262	1588531331201	1588531337052	OK	 
REQUEST	13		request_263	1588531331219	1588531337345	OK	 
REQUEST	17		request_261	1588531331417	1588531337347	OK	 
REQUEST	14		request_300	1588531333062	1588531337353	OK	 
REQUEST	15		request_266	1588531329582	1588531337357	OK	 
REQUEST	13		request_265	1588531333309	1588531337838	OK	 
REQUEST	17		request_264	1588531333483	1588531337845	OK	 
REQUEST	5		request_279	1588531336597	1588531337908	OK	 
REQUEST	14		request_301	1588531333682	1588531337914	OK	 
REQUEST	17		request_262	1588531331852	1588531337967	OK	 
REQUEST	15		request_269	1588531333493	1588531337974	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 404
REQUEST	13		request_272	1588531337838	1588531338210	OK	 
REQUEST	5		request_280	1588531337908	1588531338213	OK	 
REQUEST	15		request_268	1588531332655	1588531338691	OK	 
REQUEST	17		request_263	1588531332246	1588531338698	OK	 
REQUEST	13		request_266	1588531334503	1588531338705	OK	 
REQUEST	17		request_265	1588531334539	1588531338950	OK	 
REQUEST	16		request_265	1588531334525	1588531338953	OK	 
REQUEST	13		request_273	1588531338210	1588531339160	OK	 
REQUEST	16		request_264	1588531334334	1588531339167	OK	 
REQUEST	17		request_272	1588531338951	1588531339369	OK	 
REQUEST	5		request_274	1588531336297	1588531339512	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 404
REQUEST	5		request_278	1588531336300	1588531339513	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 404
REQUEST	14		request_303	1588531334938	1588531339525	OK	 
REQUEST	16		request_272	1588531339168	1588531339897	OK	 
REQUEST	5		request_268	1588531332439	1588531339899	OK	 
REQUEST	16		request_267	1588531335311	1588531339908	OK	 
REQUEST	13		request_267	1588531335348	1588531340036	OK	 
REQUEST	16		request_266	1588531335177	1588531340039	OK	 
REQUEST	17		request_266	1588531335188	1588531340043	OK	 
REQUEST	15		request_274	1588531336620	1588531340346	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 404
REQUEST	15		request_270	1588531334513	1588531340350	OK	 
REQUEST	14		request_302	1588531334927	1588531340360	OK	 
REQUEST	17		request_273	1588531339370	1588531340364	OK	 
REQUEST	5		request_269	1588531334909	1588531340482	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 404
REQUEST	5		request_284	1588531339513	1588531340523	OK	 
REQUEST	5		request_283	1588531339512	1588531340530	OK	 
REQUEST	15		request_271	1588531335117	1588531340544	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 404
REQUEST	5		request_285	1588531339899	1588531340606	OK	 
REQUEST	14		request_304	1588531335873	1588531340610	OK	 
REQUEST	16		request_273	1588531339898	1588531340617	OK	 
REQUEST	13		request_279	1588531340036	1588531340754	OK	 
REQUEST	15		request_279	1588531340350	1588531340825	OK	 
REQUEST	15		request_280	1588531340544	1588531341195	OK	 
REQUEST	16		request_268	1588531335871	1588531341230	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 404
REQUEST	5		request_289	1588531340607	1588531341386	OK	 
REQUEST	14		request_305	1588531336555	1588531341391	OK	 
REQUEST	16		request_279	1588531340617	1588531341395	OK	 
REQUEST	14		request_306	1588531337353	1588531341399	OK	 
REQUEST	16		request_269	1588531336546	1588531341501	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 404
REQUEST	5		request_270	1588531334957	1588531341635	OK	 
REQUEST	13		request_280	1588531340754	1588531341637	OK	 
REQUEST	17		request_267	1588531337348	1588531341705	OK	 
REQUEST	13		request_269	1588531337052	1588531341733	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 404
REQUEST	13		request_268	1588531336571	1588531341802	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 404
REQUEST	5		request_282	1588531338214	1588531341920	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 404
REQUEST	16		request_280	1588531341230	1588531341927	OK	 
REQUEST	13		request_274	1588531338706	1588531342184	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 404
REQUEST	16		request_283	1588531341502	1588531342196	OK	 
REQUEST	15		request_275	1588531337357	1588531342215	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 404
REQUEST	14		request_307	1588531337914	1588531342218	OK	 
REQUEST	13		request_270	1588531337345	1588531342289	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 404
REQUEST	15		request_276	1588531337975	1588531342342	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 404
REQUEST	17		request_279	1588531341705	1588531342417	OK	 
REQUEST	13		request_283	1588531341734	1588531342430	OK	 
REQUEST	13		request_284	1588531341802	1588531342442	OK	 
REQUEST	17		request_269	1588531337967	1588531342453	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 404
REQUEST	14		request_311	1588531341392	1588531342470	OK	 
REQUEST	16		request_284	1588531341927	1588531342473	OK	 
REQUEST	5		request_292	1588531341920	1588531342476	OK	 
REQUEST	16		request_285	1588531342196	1588531342496	OK	 
REQUEST	13		request_285	1588531342185	1588531342500	OK	 
REQUEST	15		request_283	1588531342215	1588531342505	OK	 
REQUEST	15		request_284	1588531342342	1588531342534	OK	 
REQUEST	17		request_268	1588531337845	1588531342613	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 404
REQUEST	13		request_278	1588531339161	1588531342660	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 404
REQUEST	16		request_274	1588531339909	1588531342879	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 404
REQUEST	17		request_280	1588531342417	1588531342895	OK	 
REQUEST	16		request_278	1588531340039	1588531343086	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 404
REQUEST	17		request_274	1588531340043	1588531343087	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 404
REQUEST	15		request_277	1588531338691	1588531343134	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 404
REQUEST	13		request_289	1588531342500	1588531343185	OK	 
REQUEST	17		request_283	1588531342614	1588531343188	OK	 
REQUEST	15		request_285	1588531342505	1588531343192	OK	 
REQUEST	17		request_284	1588531342896	1588531343200	OK	 
REQUEST	17		request_270	1588531338699	1588531343201	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 404
REQUEST	15		request_278	1588531340346	1588531343202	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 404
REQUEST	17		request_278	1588531340365	1588531343204	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 404
REQUEST	14		request_309	1588531340361	1588531343206	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 404
REQUEST	16		request_289	1588531343087	1588531343232	OK	 
REQUEST	16		request_270	1588531338954	1588531343254	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 404
REQUEST	5		request_286	1588531340482	1588531343258	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 404
REQUEST	5		request_287	1588531340523	1588531343261	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 404
REQUEST	5		request_288	1588531340530	1588531343263	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 404
REQUEST	14		request_308	1588531339526	1588531343335	OK	 
REQUEST	17		request_285	1588531343087	1588531343391	OK	 
REQUEST	17		request_289	1588531343204	1588531343424	OK	 
REQUEST	15		request_289	1588531343203	1588531343433	OK	 
REQUEST	15		request_282	1588531341195	1588531343455	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 404
REQUEST	5		request_290	1588531341387	1588531343463	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 404
REQUEST	16		request_282	1588531341396	1588531343467	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 404
REQUEST	13		request_282	1588531341638	1588531343620	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 404
REQUEST	5		request_291	1588531341635	1588531343624	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 404
REQUEST	15		request_281	1588531340825	1588531343876	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 404
REQUEST	14		request_312	1588531341399	1588531343886	OK	 
REQUEST	5		request_297	1588531343464	1588531343938	OK	 
REQUEST	16		request_292	1588531343468	1588531343959	OK	 
REQUEST	13		request_292	1588531343620	1588531343971	OK	 
REQUEST	13		request_286	1588531342290	1588531344036	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 404
REQUEST	13		request_287	1588531342430	1588531344165	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 404
REQUEST	14		request_310	1588531340610	1588531344168	OK	 
REQUEST	14		request_313	1588531342219	1588531344247	OK	 
REQUEST	15		request_292	1588531343876	1588531344362	OK	 
REQUEST	13		request_288	1588531342442	1588531344531	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 404
REQUEST	17		request_282	1588531342454	1588531344535	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 404
REQUEST	5		request_293	1588531342476	1588531344548	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 404
REQUEST	16		request_287	1588531342497	1588531344550	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 404
